khach_cmt,rating,shop_phan_hoi
quần bạc phớ như quần lao động ý. vết rách thì như cục chỉ rối lại với nhau,1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
shop làm ăn rất kém. lần đầu mình đặt xám giao nâu. mình gửi lại đổi thì nửa tháng sau mới gửi lại. mình đổi sang 1 đen 1 xám. lại gửi lại 2 đen xong lại để tiền ship mình chịu 3 lần. vote 1 sao,1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
đặt 31 giao 32.mình bận không có thời gian đổi trả hàng luôn.shop làm ăn chán quá,1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
"quần xấu, nhỏ nữa, mình mua quần giống với số đo của shop nhưng mặc không vừa, liên hệ với shop để đổi thì không rep, đừng nên mua nhé mọi người ",1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
shop giao hàng không đúng mẫu,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trả được không ạ"
quần rách gối mà rách lên tận đùi,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
"cầm được cái quần trên tay thì bột bẩn đen xì. giặt nhẹ qua nước bằng tay mãi không hết xong rất dễ rách,xé đúng nghĩa như khô gà luôn. hàng quá kém chất lượng.",1,
người giao hàng quá tệ . rất láo toét . hỗn láo rất mất dạy không hiểu sao lại có một người vô ý thức như thế,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trả được không ạ"
"bảo giao hàng mà bây giờ chưa thấy đâu, nhắn thì mãi mới rep, xong rồi còn bảo qua tết gửi thì đến chịu",1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trả được không ạ"
"sản phẩm rất tệ, chất vải cực kì xấu, cứng, quần khá là chật và ngắn, không giống với yêu cầu của tôi lúc mua hàng, 1sao cho shop vì làm ăn tắc trách",1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
"không hiểu vì sao người bán lại gọi đây là quần jean, chất vải thì mỏng tanh, đường may sơ xài thừa chỉ nhiều, hàng này là hàng thủ công, làm ẩu và không có thẩm mỹ , nhìn chán đời luôn, cái câu tiền nào của lấy chẳng bao giờ sai khi nào, khuyên mọi người không nên mua",1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
giao hàng nhanh quá không kịp chuẩn bị tiền phải đi vay,1,"hihi cảm ơn quý khách đã phản hồi ạ, shop gửi nhanh cho mình , mình phải đánh giá 5 sao chứ ạ "
quần xanh màu không đúng như trên ảnh màu gì mà trông chán chả muốn mặc,1,
đặt jean rách nhưng lại gửi jean thường,1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
mất công đổi quần rồi vẫn giao nhầm. chịu thật,1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
quần tạm thanh toán shopeepay cái là 3 ngày shop mới gửi đơn quá chậm kiểu nhận được tiền thì cứ từ từ,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
2 người cùng mua một loại quần nhưng 2 quần khác nhau,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
quần rách gối mà vết rách nằm giữa đùi đã hỏi shop tư vấn size rồi mà vẫn vậy vết rách nằm giữa đùi ra cái thể thống gì làm ăn vl,1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
"hàng không đúng hình mẫu vết rách gối như lấy kéo cắt ngang qua loa, lừa đảo! ",1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
quần rất tệ không giống ảnh rất mỏng và xấu vô cùng. làm ăn chán,1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
như lol,1,
hàng quá kém không như quảng cáo,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trả được không ạ"
đặt rách gối khi giao lại không rách mặc không ôm chân,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trả được không ạ"
làm ăn chậm chạp,1,dạ shop xin lỗi và mong lần tới sẽ được phục vụ mình chu đáo hơn ạ !
lừa người 1 lần thôi. quả báo không chừa ai đâu,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
kém,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
nhầm size đầu gối cắt lệch ,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
chất lượng kém size không giống trong bảng,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
không đúng ảnh,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
m8 mặc 33 ngắn tũn ,1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
rách gối bên to bên nhỏ . shop làm ăn ẩu,1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
1 sao,1,"dạ, em chào quýkhách ạ, em xin lỗi vìđểmình không hài lòng vềchất lượng sản phẩm, em có thểhỗtrợmình đổi trảhoặc hoàn tiền được không ạ"
sản phẩm không giống hình,1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
shop lừa đảo nha anh em cẩn thận con chó này,1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
chỉ khâu lỗi sứt chỉ ,1,
hình kia không giống cái này. khốn,1,
cũng tạm được,1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
hàng xấu ,1,"dạ, em chào quý khách ạ, em xin lỗi vì để mình không hài lòng về chất lượng sản phẩm, em có thể hỗ trợ mình đổi trả hoặc hoàn tiền được không ạ"
"quần thì đẹp đấy nhưng shop làm ăn như đầu buồi , đặt 2 quần thì giao thiếu 1 quần, inbox shop thì cả ngày không rep, rep thì nói là gửi lại thêm quần nên mình không trả hàng nhưng mãi chẳng thấy đâu, shop làm ăn không có tâm",1,
đặt size m giao xl nhắn không trả lời,1,
"mọi người đừng mua nha nếu không muốn phí tiền, shop không cho đổi hàng đâu,nhắn tin không rep",1,
"quần máy bị lỗi, báo form không chuẩn, lên dáng không đẹp, mất công mua lại vứt xó chán",1,
giao hàng lâu vcl,1,
"hơi rộng, trông khá ngon nghẻ",1,
"quần không tem mác cũ, không cho trả hàng",1,
thời gian giao hàng chậm sản phẩm không như mẫu khác xa với ảnh shop đăng chất liệu xấu mỏng không nên mua khuyên thật lòng,1,
buồn quá chưa mặc đã bung ra rồi,1,
đúng kiểu hàng trên mạng ,1,
"giao hàng không đúng mẫu, túi quần thiết kế để điện thoại không vừa ",1,
quần không giống hình . chất vải thì quần rẻ tiền không bàn đến. nhưng quần thực tế khác xa với trong hình,1,
quần không giống trong ảnh chút nào xấu vcl còn giao hàng lâu nữa,1,
lỗi đâu chả lỗi lỗi ngay cái khoá quần ,1,
phèn,1,
shop không đổi trả quần,1,
sản phẩm như cứt vải mỏng dí.,1,
hàng không tốt cho lắm,1,
quần khác hẳn so với ảnh kém chất lượng,1,
muốn đổi mà shop không rep,1,
hàng không giống trong hình còn kém chất lượng,1,
như,1,
giao hàng không đúng mẫu . lừa đảo người mua,1,
dài quá,1,ahfashion cảm ơn anh/ chị vì đã ghé thăm và mua hàng của shop. ahfashion rất cảm kích vì anh chị đã để lại đánh giá quý báu và ahfashion mong muốn được tiếp tục trao đổi trực tiếp với anh chị thêm về vấn đề này để có thể làm hài lòng anh/chị. cảm ơn anh/chị và hi vọng nhận được phản hồi của anh/chị trong hộp thư shope ạ. 
"đã nhắn tin cho shop ngay khi vừa đặt hàng là giao đúng size để mất công mặc không vừa. vậy mà sau nửa tháng trời, hàng tới nơi thì 1 cái to 1 cái nhỏ. cái to thì để nguyên size xl, cái nhỏ thì cắt mất size. shop có hết hàng thì nói. đằng này làm ăn gian dối vậy. xứng đáng 1 sao. ",1,"shop đã có phản hồi với chị và hướng dẫn mình trả hang hoàn tiền rất nhiệt tình , do e chủ shop đang bị cách li f0 nên không trực tiếp đóng hàng dc , nhờ hai ông bà già đóng hàng dùm và hàng hóa ngày ngay thời điểm đó rất nhiều nên có thể có sai sót và shop cũng đồng ý trả hàng hoàn tiến cho mình ngay lập tức , chứ shop đâu có lừa dối gì đâu ac , trả lời tin nhắn tư vấn trả hàng và xin lỗi ac rất nhiệt tình mà "
giao quần lủng không đúng kích cỡ. làm ăn mất ( tín ) mọi người lưu ý,1,
"mua màu xám , giao hàng màu gì vậy bạn . không giống hình gì hết . nhận hàng mà có 1 chút thất vọng . shopee nên ra điều kiện với các shop . bán hàng khách hàng đặt màu nào giao màu đó . bán không giống màu như vậy , lần sau khách nào mà dám mua nữa . muốn bán chạy mặt hàng , nên bán hàng có tâm chút .",1,
hàng ổn shop giao khá lâu tận 14 ngày mới nhận có ghi chú shop giao giúp 2 màu và nhắc 2 lần mà shop vẫn giao có 1 màu chán chả muốn nói yêu cầu đổi sản phẩm thì shop tư vấn không nhiệt tình cho lắm (kiểu thích thì đổi không thích thì thôi)  nói chung là hàng ổn mà nhân viên tư vấn bất ổn. .,1,
"chất liệu ok, nhưng đặt 2 quần cùng size khi giao thì cái size lớn cái nhỏ. làm ăn không uy tính chỉ giao đủ số lượng chứ không quan tâm nhu cầu của khách",1,
"quá tệ, dở hơn cả hàng chợ cùng giá !",1,
bì giao hàng quá lâu,1,
hà nội,1,
